nome_armazenador,estado,municipio,nome_geradora_residuo,residuo,ano,nome_distribuidor,quantidade,unidade
TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,ADELCO SISTEMAS DE ENERGIA LTDA.,Outros (kg),2020,TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,199.82,kilogramas (kg)
TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,ADELCO SISTEMAS DE ENERGIA LTDA.,Outros (kg),2020,TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,357.0,kilogramas (kg)
TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,ERICSSON TELECOMUNICAÇOES LTDA.,Outros (kg),2021,TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,180589.48,kilogramas (kg)
TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,SIEMENS ENERGY BRASIL LTDA,Outros (kg),2021,TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,6670.0,kilogramas (kg)
TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,ENDRESS +HAUSER BRASIL INST E AUTOM LTDA,Outros (kg),2021,TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,22.5,kilogramas (kg)
TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,ENDRESS +HAUSER BRASIL INST E AUTOM LTDA,Outros (kg),2022,TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,18.0,kilogramas (kg)
TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,SIEMENS ENERGY BRASIL LTDA,Outros (kg),2022,TECHFIVE - COMERCIO E GESTAO DE EQUIPAMENTOS DE TELECOMUNICACOES LTDA,43696.0,kilogramas (kg)
REÚSA CONSERVAÇÃO AMBIENTAL LTDA EPP,SAO PAULO,JABOTICABAL,IMUNODOT DESENV. IND. E COM. DE IMUNOGENOS E PROD. DE DIAGNÓSTICOS VETERINÁRIOS LTDA - ME,Outros (kg),2020,NOVA ESTRE LTDA. - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL,72.0,kilogramas (kg)
REÚSA CONSERVAÇÃO AMBIENTAL LTDA EPP,SAO PAULO,JABOTICABAL,IMUNODOT DESENV. IND. E COM. DE IMUNOGENOS E PROD. DE DIAGNÓSTICOS VETERINÁRIOS LTDA - ME,Outros (kg),2021,NOVA ESTRE LTDA. - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL,90.0,kilogramas (kg)
REÚSA CONSERVAÇÃO AMBIENTAL LTDA EPP,SAO PAULO,JABOTICABAL,PURILUB TRANSPORTE E PURIFICAÇÃO LTDA.,Outros (UN),2022,ECO PRIMOS SOLUÇÕES AMBIENTAIS LTDA.,166.0,Unidade (UN)
REÚSA CONSERVAÇÃO AMBIENTAL LTDA EPP,SAO PAULO,JABOTICABAL,PURILUB TRANSPORTE E PURIFICAÇÃO LTDA.,Outros (kg),2022,ECO PRIMOS SOLUÇÕES AMBIENTAIS LTDA.,5788.0,kilogramas (kg)
REÚSA CONSERVAÇÃO AMBIENTAL LTDA EPP,SAO PAULO,JABOTICABAL,PURILUB TRANSPORTE E PURIFICAÇÃO LTDA.,Outros (kg),2022,ECO PRIMOS SOLUÇÕES AMBIENTAIS LTDA.,2503.0,kilogramas (kg)
REÚSA CONSERVAÇÃO AMBIENTAL LTDA EPP,SAO PAULO,JABOTICABAL,PURILUB TRANSPORTE E PURIFICAÇÃO LTDA.,Outros (kg),2022,ECO PRIMOS SOLUÇÕES AMBIENTAIS LTDA.,1295.0,kilogramas (kg)
REÚSA CONSERVAÇÃO AMBIENTAL LTDA EPP,SAO PAULO,JABOTICABAL,ADASEBO INDUSTRIA E COMERCIO DE PRODUTOS ANIMAIS LTDA,Outros (kg),2022,ECO PRIMOS SOLUÇÕES AMBIENTAIS LTDA.,1147.0,kilogramas (kg)
REÚSA CONSERVAÇÃO AMBIENTAL LTDA EPP,SAO PAULO,JABOTICABAL,ADASEBO INDUSTRIA E COMERCIO DE PRODUTOS ANIMAIS LTDA,Outros (kg),2022,ECO PRIMOS SOLUÇÕES AMBIENTAIS LTDA.,62.0,kilogramas (kg)
REÚSA CONSERVAÇÃO AMBIENTAL LTDA EPP,SAO PAULO,JABOTICABAL,REÚSA CONSERVAÇÃO AMBIENTAL LTDA EPP,Outros (UN),2022,REÚSA CONSERVAÇÃO AMBIENTAL LTDA EPP,181.0,Unidade (UN)
AGRO DKV PRODUÇÃO E COMERCIALIZAÇÃO DE PRODUTOS ORGANICOS E ASSESSORIA LTDA,SAO PAULO,CAMPINAS,3M DO BRASIL LTDA,Outros (kg),2022,AGRO DKV PRODUÇÃO E COMERCIALIZAÇÃO DE PRODUTOS ORGANICOS E ASSESSORIA LTDA,7385.0,kilogramas (kg)
FREITAS ALCOOL INDUSTRIA E COMERCIO - EIRELI,SAO PAULO,SAO PEDRO DO TURVO,NESTLE BRASIL LTDA.,Outros (kg),2020,FREITAS ALCOOL INDUSTRIA E COMERCIO - EIRELI,44260.0,kilogramas (kg)
FREITAS ALCOOL INDUSTRIA E COMERCIO - EIRELI,SAO PAULO,SAO PEDRO DO TURVO,NESTLE BRASIL LTDA.,Outros (kg),2022,FREITAS ALCOOL INDUSTRIA E COMERCIO - EIRELI,38830.0,kilogramas (kg)
TRATAENTULHO RECICLAGEM AMBIENTAL EPP,SAO PAULO,GUARULHOS,TITAN PNEUS DO BRASIL LTDA,Outros (kg),2021,TRATAENTULHO RECICLAGEM AMBIENTAL EPP,91050.0,kilogramas (kg)
TRATAENTULHO RECICLAGEM AMBIENTAL EPP,SAO PAULO,GUARULHOS,KOMATSU DO BRASIL LTDA,Outros (kg),2021,TRATAENTULHO RECICLAGEM AMBIENTAL EPP,537840.0,kilogramas (kg)
TRATAENTULHO RECICLAGEM AMBIENTAL EPP,SAO PAULO,GUARULHOS,TITAN PNEUS DO BRASIL LTDA,Outros (kg),2022,TRATAENTULHO RECICLAGEM AMBIENTAL EPP,961610.0,kilogramas (kg)
TRATAENTULHO RECICLAGEM AMBIENTAL EPP,SAO PAULO,GUARULHOS,NESTLE BRASIL LTDA.,Outros (kg),2022,TRATAENTULHO RECICLAGEM AMBIENTAL EPP,14520.0,kilogramas (kg)
TRATAENTULHO RECICLAGEM AMBIENTAL EPP,SAO PAULO,GUARULHOS,BANDEIRANTES DEICMAR LOGISTICA INTEGRADA S.A,Outros (kg),2022,TRATAENTULHO RECICLAGEM AMBIENTAL EPP,52600.0,kilogramas (kg)
TRATAENTULHO RECICLAGEM AMBIENTAL EPP,SAO PAULO,GUARULHOS,BANDEIRANTES DEICMAR LOGISTICA INTEGRADA S.A,Outros (kg),2022,TRATAENTULHO RECICLAGEM AMBIENTAL EPP,39510.0,kilogramas (kg)
TRATAENTULHO RECICLAGEM AMBIENTAL EPP,SAO PAULO,GUARULHOS,PROTENDIT - CONSTRUÇÕES E COMÉRCIO LTDA.,Outros (kg),2022,TRATAENTULHO RECICLAGEM AMBIENTAL EPP,2093.9,kilogramas (kg)
TRATAENTULHO RECICLAGEM AMBIENTAL EPP,SAO PAULO,GUARULHOS,PROTENDIT - CONSTRUÇÕES E COMÉRCIO LTDA.,Outros (kg),2022,TRATAENTULHO RECICLAGEM AMBIENTAL EPP,1112.16,kilogramas (kg)
SPQUIM PRODUTOS QUIMICOS INDUSTRIA E COMERCIO LTDA - EPP,SAO PAULO,GUARULHOS,NOURYON PULP AND PERFORMANCE INDÚSTRIA QUÍMICA LTDA.,Outros (L),2022,SPQUIM PRODUTOS QUIMICOS INDUSTRIA E COMERCIO LTDA - EPP,6400.0,Litro (L)
ENFOQUE AMBIENTAL TRANSPORTES E GERENCI. DE RESÍ. IND. LTDA,SAO PAULO,ARARAS,SUCORRICO CITRUS INDUSTRIAL E AGRICOLA LTDA,Outros (kg),2022,ENFOQUE AMBIENTAL TRANSPORTES E GERENCI. DE RESÍ. IND. LTDA,20370.0,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,PURILUB TRANSPORTE E PURIFICAÇÃO LTDA.,Outros (UN),2020,CSN CIMENTOS BRASIL S.A,56.0,Unidade (UN)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,PURILUB TRANSPORTE E PURIFICAÇÃO LTDA.,Outros (kg),2020,CSN CIMENTOS BRASIL S.A,1634.72,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,PURILUB TRANSPORTE E PURIFICAÇÃO LTDA.,Outros (kg),2020,CSN CIMENTOS BRASIL S.A,950.06,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,PURILUB TRANSPORTE E PURIFICAÇÃO LTDA.,Outros (L),2020,CSN CIMENTOS BRASIL S.A,2415.2,Litro (L)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,AMINOCAP INDÚSTRIA E COMÉRCIO LTDA. - EPP,Outros (kg),2020,CGR GUATAPARÁ - CENTRO DE GERENC DE RESÍDUOS LTDA.,2300.0,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,PAULO CESAR SEREJO MARTINELLI EIRELI,Outros (kg),2020,CGR GUATAPARÁ - CENTRO DE GERENC DE RESÍDUOS LTDA.,20.0,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,ORTOVEL VEICULOS E PEÇAS LTDA,Outros (kg),2020,CSN CIMENTOS BRASIL S.A,207.0,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,NEW VEÍCULOS E PEÇAS LTDA,Outros (kg),2020,CSN CIMENTOS BRASIL S.A,206.0,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,NEW VEÍCULOS E PEÇAS LTDA,Outros (kg),2020,CSN CIMENTOS BRASIL S.A,301.0,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,TONIELLO VEÍCULO LTDA,Outros (kg),2020,CSN CIMENTOS BRASIL S.A,150.0,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,SUPERGASBRAS ENERGIA LTDA.,Outros (UN),2020,CSN CIMENTOS BRASIL S.A,131.0,Unidade (UN)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,BCLV COM DE VEICULOS LTDA,Outros (kg),2020,CSN CIMENTOS BRASIL S.A,190.0,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,WEM EQUIPAMENTOS ELETRONICOS LTDA,Outros (kg),2020,CSN CIMENTOS BRASIL S.A,367.4,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,WEM EQUIPAMENTOS ELETRONICOS LTDA,Outros (L),2020,CSN CIMENTOS BRASIL S.A,456.2,Litro (L)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,G & S CROMO DURO LTDA,Outros (kg),2021,RESICONTROL SOLUÇÕES AMBIENTAIS LTDA,428.0,kilogramas (kg)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,MARIA ORLANDA NOGUEIRA BRUNHEROTO,Outros (kg),2021,ATTEND AMBIENTAL S.A.,1037.0,kilogramas (kg)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,GENIAL QUIMICA VETERINARIA LTDA,Outros (kg),2021,RESICONTROL SOLUÇÕES AMBIENTAIS LTDA,233.0,kilogramas (kg)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,BIOMETAL INDUSTRIA E COMERCIO LTDA,Outros (kg),2021,RESICONTROL SOLUÇÕES AMBIENTAIS LTDA,150.0,kilogramas (kg)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,BIOMETAL INDUSTRIA E COMERCIO LTDA,Outros (kg),2021,RESICONTROL SOLUÇÕES AMBIENTAIS LTDA,1347.5,kilogramas (kg)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,GALMETA TRATAMENTO DE SUPERFICIES LTDA,Outros (kg),2021,RESICONTROL SOLUÇÕES AMBIENTAIS LTDA,20.0,kilogramas (kg)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,GALMETA TRATAMENTO DE SUPERFICIES LTDA,Outros (kg),2021,RESICONTROL SOLUÇÕES AMBIENTAIS LTDA,689.0,kilogramas (kg)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,DIONISIO J. GAVA JR. - ME,Outros (L),2021,RESICONTROL SOLUÇÕES AMBIENTAIS LTDA,2000.0,Litro (L)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,DIMENSIONAL BRASIL SOLUCOES LTDA,Outros (L),2021,ATTEND AMBIENTAL S.A.,388.0,Litro (L)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,DIMENSIONAL BRASIL SOLUCOES LTDA,Outros (kg),2021,RESICONTROL SOLUÇÕES AMBIENTAIS LTDA,306.5,kilogramas (kg)
POIATO RECICLA LTDA ME,SAO PAULO,VOTORANTIM,SOUZA CRUZ LTDA,Outros (kg),2022,POIATO RECICLA LTDA ME,134.0,kilogramas (kg)
FW CAÇAMBAS LTDA ME,SAO PAULO,CABREUVA,SIGNODE BRASIL LTDA,Outros (kg),2022,FW CAÇAMBAS LTDA ME,1460.0,kilogramas (kg)
FW CAÇAMBAS LTDA ME,SAO PAULO,CABREUVA,SIGNODE BRASIL LTDA,Outros (kg),2022,FW CAÇAMBAS LTDA ME,5720.0,kilogramas (kg)
FW CAÇAMBAS LTDA ME,SAO PAULO,CABREUVA,SIGNODE BRASIL LTDA,Outros (kg),2022,FW CAÇAMBAS LTDA ME,13530.0,kilogramas (kg)
ESSENCIAL CENTRAL DE TRATAMENTO DE RESÍDUOS LTDA.,SAO PAULO,RIO DAS PEDRAS,BIOBROTAS OLEOQUIMICA LTDA,Outros (kg),2020,ESSENCIAL CENTRAL DE TRATAMENTO DE RESÍDUOS LTDA.,17500.0,kilogramas (kg)
FAEX SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,DIADEMA,QUIMIS APARELHOS CIENTIFICOS LIMITADA,Outros (kg),2022,RESICONTROL SOLUÇÕES AMBIENTAIS S/A,200.0,kilogramas (kg)
BULBLESS SERVIÇOS AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,UNIVERSAL ARMAZENS GERAIS E ALFANDEGADOS LTDA.,Outros (UN),2020,BULBLESS SERVIÇOS AMBIENTAIS LTDA,390.0,Unidade (UN)
BULBLESS SERVIÇOS AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,BALTEAU PRODUTOS ELÉTRICOS LTDA,Outros (kg),2020,BRASIL SUSTENTABILIDADE & GESTÃO DE RESÍDUOS LTDA,167.0,kilogramas (kg)
BULBLESS SERVIÇOS AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,GERDAU S.A.,Outros (UN),2020,BULBLESS SERVIÇOS AMBIENTAIS LTDA,8838.0,Unidade (UN)
BULBLESS SERVIÇOS AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,HUBER + SUHNER AMÉRICA LATINA LTDA,Outros (kg),2020,BRASIL SUSTENTABILIDADE & GESTÃO DE RESÍDUOS LTDA,134.0,kilogramas (kg)
BULBLESS SERVIÇOS AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,PLÁSTICOS MAUÁ LTDA.,Outros (UN),2021,BULBLESS SERVIÇOS AMBIENTAIS LTDA,560.0,Unidade (UN)
BULBLESS SERVIÇOS AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,ICL AMERICA DO SUL S.A.,Outros (UN),2021,BULBLESS SERVIÇOS AMBIENTAIS LTDA,458.0,Unidade (UN)
BULBLESS SERVIÇOS AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,ICL AMERICA DO SUL S.A.,Outros (UN),2021,BULBLESS SERVIÇOS AMBIENTAIS LTDA,6125.0,Unidade (UN)
BULBLESS SERVIÇOS AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS S.A.,Outros (UN),2021,BULBLESS SERVIÇOS AMBIENTAIS LTDA,1189.0,Unidade (UN)
BULBLESS SERVIÇOS AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,GLOBO CENTRAL DE USINAGEM LTDA,Outros (UN),2021,BULBLESS SERVIÇOS AMBIENTAIS LTDA,1110.0,Unidade (UN)
GAG RECICLAGEM DE ELETRÔNICOS LTDA. - ME,SAO PAULO,JUNDIAI,HEXIS CIENTÍFICA S/A,Outros (kg),2022,GAG RECICLAGEM DE ELETRÔNICOS LTDA. - ME,43.0,kilogramas (kg)
REURBI SOCIOAMBIENTAL LTDA,SAO PAULO,JACAREI,REURBI SOCIOAMBIENTAL LTDA,Outros (kg),2020,REURBI SOCIOAMBIENTAL LTDA,150.0,kilogramas (kg)
NOVA RESÍDUOS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,RIBEIRAO PRETO,PASSALACQUA INDÚSTRIA E COMÉRCIO LTDA.,Outros (kg),2021,RENOVA TRATAMENTO DE RESÍDUOS LTDA,3000.0,kilogramas (kg)
NOVA RESÍDUOS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,RIBEIRAO PRETO,PASSALACQUA INDÚSTRIA E COMÉRCIO LTDA.,Outros (kg),2021,RENOVA TRATAMENTO DE RESÍDUOS LTDA,1000.0,kilogramas (kg)
NOVA RESÍDUOS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,RIBEIRAO PRETO,FORTLINE INDUSTRIA E COMERCIO DE MOVEIS LTDA,Outros (UN),2022,RENOVA TRATAMENTO DE RESÍDUOS LTDA,177.0,Unidade (UN)
NOVA RESÍDUOS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,RIBEIRAO PRETO,FORTLINE INDUSTRIA E COMERCIO DE MOVEIS LTDA,Outros (kg),2022,RENOVA TRATAMENTO DE RESÍDUOS LTDA,590.0,kilogramas (kg)
NOVA RESÍDUOS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,RIBEIRAO PRETO,MUNDI-EPS INDÚSTRIA E COMÉRCIO DE PLÁSTICOS LTDA,Outros (UN),2022,RENOVA TRATAMENTO DE RESÍDUOS LTDA,128.0,Unidade (UN)
NOVA RESÍDUOS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,RIBEIRAO PRETO,PASSALACQUA INDÚSTRIA E COMÉRCIO LTDA.,Outros (kg),2022,RENOVA TRATAMENTO DE RESÍDUOS LTDA,852.0,kilogramas (kg)
TRANSBORDO GERENCIAMENTO DE RESIDUOS INDUSTRIAIS LTDA - EPP,SAO PAULO,AMERICANA,ECOBULK INDÚSTRIA E SERVIÇOS DE PROTEÇÃO AMBIENTAL LTDA,Outros (kg),2020,RESICONTROL SOLUÇÕES AMBIENTAIS S/A,77.35,kilogramas (kg)
TRANSBORDO GERENCIAMENTO DE RESIDUOS INDUSTRIAIS LTDA - EPP,SAO PAULO,AMERICANA,SUPERFINE STEEL ACOS INOXIDAVEIS LTDA,Outros (kg),2020,RESICONTROL SOLUÇÕES AMBIENTAIS S/A,1010.0,kilogramas (kg)
SAMUEL CANDIDO DE SOUZA ME,SAO PAULO,SAO PAULO,PRO NOVA INDUSTRIA E COMERCIO LTDA,Outros (kg),2021,SAMUEL CANDIDO DE SOUZA ME,7200.0,kilogramas (kg)
SAMUEL CANDIDO DE SOUZA ME,SAO PAULO,SAO PAULO,PRO NOVA INDUSTRIA E COMERCIO LTDA,Outros (kg),2022,SAMUEL CANDIDO DE SOUZA ME,72000.0,kilogramas (kg)
ADRIANA URIAS DE AZEVEDO-ME,SAO PAULO,ITATIBA,INOVAO COSMETICOS LTDA,Outros (kg),2021,RESICONTROL SOLUÇÕES AMBIENTAIS S/A,21354.6,kilogramas (kg)
ADRIANA URIAS DE AZEVEDO-ME,SAO PAULO,ITATIBA,SILIKONBRASIL LTDA,Outros (kg),2021,ESTRE AMBIENTAL S/A,2900.0,kilogramas (kg)
ADRIANA URIAS DE AZEVEDO-ME,SAO PAULO,ITATIBA,INOVAO COSMETICOS LTDA,Outros (kg),2022,RESICONTROL SOLUÇÕES AMBIENTAIS S/A,21280.0,kilogramas (kg)
ADRIANA URIAS DE AZEVEDO-ME,SAO PAULO,ITATIBA,INOVAO COSMETICOS LTDA,Outros (kg),2022,ADRIANA URIAS DE AZEVEDO-ME,2986.1,kilogramas (kg)
ADRIANA URIAS DE AZEVEDO-ME,SAO PAULO,ITATIBA,SILIKONBRASIL LTDA,Outros (kg),2022,ESTRE AMBIENTAL S/A,7280.0,kilogramas (kg)
ADRIANA URIAS DE AZEVEDO-ME,SAO PAULO,ITATIBA,TORO ABRASIVOS INDUSTRIA E COMERCIO EIRELI ME,Outros (kg),2022,RESICONTROL SOLUÇÕES AMBIENTAIS S/A,812.4,kilogramas (kg)
ADRIANA URIAS DE AZEVEDO-ME,SAO PAULO,ITATIBA,TORO ABRASIVOS INDUSTRIA E COMERCIO EIRELI ME,Outros (kg),2022,ESTRE AMBIENTAL S/A,5153.2,kilogramas (kg)
ADRIANA URIAS DE AZEVEDO-ME,SAO PAULO,ITATIBA,TORO ABRASIVOS INDUSTRIA E COMERCIO EIRELI ME,Outros (kg),2022,ASTAN INDUSTRIA E COMERCIO DE TAMBORES LTDA,49.8,kilogramas (kg)
ADRIANA URIAS DE AZEVEDO-ME,SAO PAULO,ITATIBA,TORO ABRASIVOS INDUSTRIA E COMERCIO EIRELI ME,Outros (kg),2022,RESICONTROL SOLUÇÕES AMBIENTAIS S/A,551.4,kilogramas (kg)
ADRIANA URIAS DE AZEVEDO-ME,SAO PAULO,ITATIBA,TORO ABRASIVOS INDUSTRIA E COMERCIO EIRELI ME,Outros (kg),2022,ASTAN INDUSTRIA E COMERCIO DE TAMBORES LTDA,331.4,kilogramas (kg)
XR4 SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,SUMARE,SCÓRPIOS INDÚSTRIA METALÚRGICA LTDA,Outros (kg),2021,RENOVA TRATAMENTO DE RESÍDUOS LTDA,1730.0,kilogramas (kg)
XR4 SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,SUMARE,EB INDÚSTRIA E COMÉRCIO DE BOMBAS E FUNDIDOS EIRELI,Outros (kg),2022,RENOVA TRATAMENTO DE RESÍDUOS LTDA,200.0,kilogramas (kg)
ESTERIMASTER AMBIENTAL - EIRELI - ME,SAO PAULO,JACI,J.W. INDUSTRIA E COMERCIO DE COSMETICOS LTDA,Outros (kg),2022,ESTERIMASTER AMBIENTAL - EIRELI - ME,60.0,kilogramas (kg)
RESIPLAN AMBIENTAL GERENCIAMENTO DE RESÍDUOS LTDA,SAO PAULO,INDAIATUBA,AUTO POSTO CAMPEAO LTDA,Outros (kg),2021,RESICONTROL SOLUÇÕES AMBIENTAIS LTDA,25.0,kilogramas (kg)
RESIPLAN AMBIENTAL GERENCIAMENTO DE RESÍDUOS LTDA,SAO PAULO,INDAIATUBA,AUTO POSTO CAMPEAO LTDA,Outros (kg),2021,RENOVA TRATAMENTO DE RESÍDUOS LTDA,250.0,kilogramas (kg)
RESIPLAN AMBIENTAL GERENCIAMENTO DE RESÍDUOS LTDA,SAO PAULO,INDAIATUBA,AUTO POSTO ARACOIABA LTDA EPP,Outros (kg),2021,RESICONTROL SOLUÇÕES AMBIENTAIS LTDA,30.0,kilogramas (kg)
RESIPLAN AMBIENTAL GERENCIAMENTO DE RESÍDUOS LTDA,SAO PAULO,INDAIATUBA,AUTO POSTO ARACOIABA LTDA EPP,Outros (kg),2021,RENOVA TRATAMENTO DE RESÍDUOS LTDA,295.0,kilogramas (kg)
CORPUS SANEAMENTO E OBRAS LTDA,SAO PAULO,CAPIVARI,SOCER RB INDUSTRIA E COMERCIO LTDA,Outros (UN),2021,CORPUS SANEAMENTO E OBRAS LTDA,250.0,Unidade (UN)
KOTAR COMERCIO DE METAIS LTDA,SAO PAULO,LIMEIRA,AMBIPAR ENVIRONMENT CIRCULAR ECONOMY RM SA,Outros (kg),2021,KOTAR COMERCIO DE METAIS LTDA,23362.0,kilogramas (kg)
KOTAR COMERCIO DE METAIS LTDA,SAO PAULO,LIMEIRA,AMBIPAR ENVIRONMENT CIRCULAR ECONOMY RM SA,Outros (kg),2021,KOTAR COMERCIO DE METAIS LTDA,2928.0,kilogramas (kg)
PRO COLLECT COLETA DE RESIDUOS LTDA,SAO PAULO,ARARAQUARA,NATU-PETRO AUTO POSTO DE ARARAQUARA LTDA,Outros (kg),2022,PRO COLLECT COLETA DE RESIDUOS LTDA,100.0,kilogramas (kg)
PRO COLLECT COLETA DE RESIDUOS LTDA,SAO PAULO,ARARAQUARA,AUTO POSTO FENIX DESCALVADO LTDA,Outros (kg),2022,PRO COLLECT COLETA DE RESIDUOS LTDA,434.0,kilogramas (kg)
SETE TECNOLOGIA EM TRATAMENTO DE RESÍDUOS LTDA,SAO PAULO,SALES OLIVEIRA,SETE TECNOLOGIA EM TRATAMENTO DE RESÍDUOS LTDA,Outros (kg),2022,SETE TECNOLOGIA EM TRATAMENTO DE RESÍDUOS LTDA,300.0,kilogramas (kg)
FIRST AMBIENTAL LTDA,SAO PAULO,ITAPEVI,WELEDA DO BRASIL LABORATORIO FARMACIA LTDA,Outros (kg),2022,FIRST AMBIENTAL LTDA,3900.0,kilogramas (kg)
S&C GERENCIAMENTO E TRANSPORTES DE RESIDUOS EIRELI,SAO PAULO,JACAREI,SUZANO S.A,Outros (kg),2021,S&C GERENCIAMENTO E TRANSPORTES DE RESIDUOS EIRELI,155540.0,kilogramas (kg)
NOVA ERA INDÚSTRIA E COMÉRCIO LTDA - EPP,SAO PAULO,SAO PAULO,POLISERV TRANSFORMACAO DE SUPERFICIES LTDA - ME,Outros (kg),2021,ECOLOGICA NOVA ERA COMERCIO E RECUPERACAO DE MATERIAIS LTDA,100.0,kilogramas (kg)
